4126.282051,4131.794872,4131.282051,4133.846154,4148.205128
4131.923077,4136.923077,4130.128205,4135.897436,4152.820513
4123.717948,4118.076923,4108.717948,4118.205128,4137.564102
4111.794872,4106.538461,4098.717948,4110.897436,4131.666666
4114.871795,4115.51282,4111.410256,4128.076923,4147.307692
4117.307692,4117.948718,4118.846154,4132.564102,4145.897436
4111.794872,4112.564102,4111.410256,4121.666666,4133.205128
4106.153846,4110.128205,4102.948718,4117.051282,4135.384615
4102.820513,4108.205128,4101.153846,4117.564102,4139.74359
4104.871795,4116.025641,4109.230769,4124.743589,4140.384615
4111.410256,4127.179487,4120,4137.435897,4145.769231
4118.461538,4123.717948,4120.641025,4136.666666,4150.51282
4130.384615,4121.538461,4124.358974,4134.358974,4154.871795
4139.230769,4130.128205,4133.461538,4140.769231,4157.179487
4131.666666,4131.666666,4130.384615,4139.487179,4152.564102
4123.717948,4124.871795,4122.051282,4134.230769,4150.769231
4125,4114.230769,4114.487179,4128.076923,4148.974359
4122.820513,4107.692307,4105.384615,4116.538461,4135.25641
4114.358974,4112.948718,4106.282051,4114.487179,4127.948718
4114.615384,4115.897436,4113.717948,4128.974359,4143.974359
4118.333333,4109.743589,4112.179487,4139.230769,4154.230769
4109.615384,4112.564102,4112.948718,4130.25641,4135.769231
4099.615384,4116.538461,4114.487179,4116.666666,4119.743589
4100.897436,4106.538461,4105.384615,4116.025641,4126.538461
4106.153846,4105.51282,4105.384615,4128.717948,4140.384615
4114.615384,4121.538461,4124.358974,4142.179487,4150.51282
4123.717948,4126.410256,4129.743589,4143.076923,4152.435897
4119.358974,4116.282051,4116.794872,4131.794872,4145.641025
4112.435897,4114.871795,4112.564102,4121.282051,4137.820513
4116.025641,4117.692307,4111.794872,4114.615384,4129.358974
4121.538461,4116.923077,4111.923077,4120.128205,4131.410256
4122.051282,4116.794872,4119.230769,4131.282051,4139.615384
4109.871795,4104.358974,4110.51282,4123.205128,4127.564102
4091.538461,4086.025641,4088.974359,4105.51282,4109.871795
4095.76923,4091.666666,4096.410256,4109.230769,4114.743589
4110.897436,4108.846154,4116.282051,4126.410256,4128.589743
4102.051282,4110.25641,4112.179487,4126.153846,4127.948718
4087.948718,4106.538461,4101.025641,4110.897436,4115.769231
4102.051282,4118.846154,4113.333333,4118.846154,4123.717948
