4086.923077,4102.307692,4100.25641,4101.282051,4120.384615
4096.666666,4114.871795,4113.717948,4116.666666,4131.794872
4106.923077,4115,4121.282051,4138.205128,4145.769231
4106.025641,4116.923077,4123.846154,4136.410256,4143.846154
4096.923077,4119.358974,4115.128205,4114.743589,4130.51282
4095.897436,4107.435897,4100.25641,4107.564102,4126.794872
4095.897436,4094.102564,4092.820512,4108.846154,4126.923077
4091.153846,4097.820512,4096.666666,4104.358974,4125
4096.282051,4109.102564,4102.564102,4106.538461,4128.333333
4108.333333,4107.948718,4105,4119.871795,4136.153846
4108.589743,4101.666666,4109.871795,4130.769231,4143.589743
4097.692307,4100.384615,4108.974359,4123.717948,4141.923077
4090.384615,4100.384615,4101.025641,4106.666666,4129.358974
4091.794871,4101.666666,4099.102564,4108.717948,4127.307692
4101.794871,4116.025641,4115.25641,4132.692307,4143.076923
4111.282051,4130.897436,4131.538461,4142.179487,4148.846154
4110.641025,4122.307692,4124.615384,4128.589743,4134.743589
4103.589743,4112.948718,4112.179487,4120.384615,4123.974359
4096.282051,4110.641025,4106.025641,4112.307692,4119.487179
4093.333333,4102.820513,4100.25641,4101.666666,4112.564102
4109.871795,4110.384615,4109.230769,4113.461538,4119.230769
4130.641025,4122.179487,4121.282051,4127.179487,4133.076923
4127.820513,4116.153846,4114.487179,4121.025641,4136.666666
4123.076923,4117.820513,4114.358974,4124.871795,4141.794872
4117.051282,4115,4113.205128,4123.333333,4136.666666
4117.051282,4115,4113.205128,4123.333333,4136.666666
4105.128205,4099.102564,4098.333333,4106.538461,4121.025641
4103.333333,4105.25641,4099.615384,4111.410256,4123.589743
4099.487179,4112.051282,4110,4124.358974,4133.589743
4095.25641,4107.179487,4113.333333,4123.333333,4132.948718
4104.615384,4111.282051,4113.974359,4118.205128,4127.692307
4107.820513,4108.974359,4107.307692,4111.410256,4122.692307
4103.076923,4101.666666,4102.820513,4112.564102,4123.076923
4117.564102,4116.153846,4122.307692,4127.435897,4133.205128
4125.51282,4123.974359,4130.769231,4125,4131.025641
4111.410256,4111.153846,4115,4110,4120.384615
4106.666666,4111.666666,4112.692307,4112.051282,4120
4107.179487,4116.923077,4113.589743,4110.897436,4118.333333
4096.282051,4100.897436,4089.615384,4095.25641,4109.615384
4095.897436,4091.538461,4079.230769,4096.410256,4114.615384
4112.692307,4110.384615,4106.923077,4118.846154,4133.076923
4110.25641,4114.102564,4110,4117.820513,4132.435897
4090.641025,4092.051282,4078.974359,4097.307692,4119.615384
4089.743589,4092.051282,4078.205128,4098.461538,4121.923077
4100.384615,4110.51282,4104.358974,4115.51282,4129.358974
4096.282051,4105.897436,4101.410256,4115.51282,4125
4094.102564,4095.384615,4087.051282,4102.307692,4117.564102
4101.538461,4105.128205,4098.076923,4104.615384,4115.51282
4095.76923,4103.076923,4099.102564,4109.230769,4108.974359
4088.589743,4089.871795,4085.76923,4099.487179,4104.358974
4099.743589,4103.461538,4096.538461,4100.384615,4110.128205
4109.358974,4121.153846,4113.076923,4112.564102,4117.435897
4106.666666,4112.820513,4107.435897,4115.641025,4122.948718
4109.871795,4111.923077,4108.717948,4118.717948,4131.666666
