4139.871795,4133.717948,4133.589743,4123.461538,4103.717948
4122.692307,4111.410256,4107.948718,4104.102564,4090.128205
4121.410256,4126.923077,4131.153846,4120.384615,4098.205128
4125.51282,4128.717948,4134.102564,4138.076923,4118.974359
4134.487179,4129.743589,4135.384615,4133.974359,4117.307692
4137.948718,4135.897436,4148.333333,4137.307692,4113.846154
4128.461538,4134.743589,4148.846154,4148.717949,4120
4110.769231,4113.846154,4121.538461,4132.051282,4111.794872
4105.25641,4108.717948,4112.692307,4107.692307,4092.692307
4113.333333,4124.615384,4128.974359,4107.820513,4084.487179
4105.641025,4112.948718,4117.820513,4103.589743,4081.538461
4104.487179,4105.51282,4111.538461,4103.076923,4088.974359
4118.461538,4126.666666,4131.666666,4117.948718,4097.948718
4115.641025,4132.435897,4136.153846,4125.384615,4100.25641
4120.51282,4135,4145.384615,4148.589743,4123.974359
4140.897436,4150.128205,4161.923077,4167.564102,4142.307692
4132.820513,4137.564102,4141.410256,4138.461538,4115.769231
4108.589743,4107.564102,4106.282051,4102.820513,4085.76923
4111.282051,4106.410256,4104.743589,4104.871795,4086.410256
4123.846154,4119.871795,4120.769231,4114.871795,4088.589743
4120,4119.871795,4118.974359,4108.205128,4079.743589
4105.769231,4104.358974,4098.974359,4092.948718,4071.666666
4095.384615,4094.230769,4093.205128,4088.846154,4069.487179
4107.435897,4110.769231,4119.358974,4116.153846,4085.641025
4125.769231,4133.076923,4139.358974,4133.589743,4103.461538
4123.846154,4134.871795,4132.307692,4121.666666,4104.358974
4106.282051,4116.538461,4111.794872,4108.076923,4094.615384
4098.205128,4102.820513,4102.307692,4100,4088.205128
4108.974359,4117.435897,4119.871795,4104.743589,4095.51282
4112.307692,4127.820513,4126.282051,4112.564102,4098.461538
4098.333333,4105,4101.923077,4099.230769,4084.487179
4092.948718,4092.179487,4090.51282,4081.410256,4074.487179
4115.897436,4120.51282,4117.051282,4104.487179,4096.794871
4138.717949,4141.923077,4139.102564,4138.461538,4120.897436
4124.487179,4124.487179,4122.307692,4118.974359,4105.51282
4101.666666,4106.666666,4099.743589,4092.307692,4089.743589
4108.076923,4116.282051,4109.230769,4108.333333,4103.717948
4115,4120.897436,4117.948718,4119.230769,4113.461538
4103.846154,4110.128205,4103.589743,4105.641025,4108.717948
4109.487179,4114.102564,4107.051282,4111.794872,4114.487179
4120.51282,4117.564102,4117.051282,4117.435897,4113.461538
4113.717948,4109.743589,4110.384615,4102.820513,4100.76923
4109.743589,4113.333333,4113.333333,4101.666666,4101.666666
4105.769231,4111.666666,4111.025641,4093.589743,4093.333333
4100.25641,4098.461538,4091.538461,4078.461538,4082.307692
4102.820513,4099.615384,4091.153846,4089.743589,4099.102564
4097.820512,4105.769231,4101.153846,4098.589743,4108.589743
4095.25641,4107.051282,4099.871795,4095.76923,4101.410256
4102.948718,4114.615384,4106.025641,4106.666666,4109.615384
4096.025641,4111.025641,4107.948718,4113.333333,4118.076923
4081.410256,4099.230769,4096.794871,4100.76923,4109.743589
4082.692307,4106.410256,4100.76923,4098.974359,4108.333333
4092.179487,4119.743589,4120.51282,4115.897436,4119.230769
4098.717948,4118.333333,4126.282051,4124.230769,4125.769231
4105.384615,4116.538461,4118.333333,4115.128205,4125.25641
4102.692307,4115.897436,4107.051282,4097.435897,4115.128205
4092.820512,4107.692307,4099.615384,4095.76923,4107.179487
4094.487179,4105.128205,4107.692307,4115.897436,4119.871795
4104.230769,4116.282051,4121.538461,4130.128205,4135.641025
4109.102564,4129.102564,4132.051282,4137.435897,4143.461538
4107.948718,4137.051282,4142.820513,4145.897436,4150.128205
4098.589743,4133.076923,4136.794872,4133.846154,4141.923077
4081.666666,4115.51282,4109.102564,4105.25641,4123.205128
4086.794871,4119.102564,4115.51282,4112.948718,4134.487179
4104.743589,4135.769231,4141.794872,4138.846154,4157.051282
4093.461538,4117.051282,4112.692307,4111.410256,4136.410256
4077.051282,4091.025641,4077.564102,4078.076923,4112.435897
4080.76923,4095.641025,4088.717948,4087.564102,4123.846154
4080.897436,4101.923077,4093.846154,4093.333333,4126.666666
4071.923077,4093.333333,4080.128205,4082.692307,4116.153846
4065.25641,4086.025641,4077.820512,4080.128205,4116.153846
4060.128205,4083.717948,4082.564102,4086.025641,4119.743589
4060.128205,4086.794871,4086.410256,4095.25641,4122.435897
4060.76923,4085.25641,4088.076923,4100.641025,4127.820513
4054.230769,4079.743589,4086.153846,4098.589743,4132.820513
4045.76923,4070.641025,4070.76923,4086.282051,4125.128205
4039.871794,4056.538461,4047.179487,4063.846153,4109.871795
4051.538461,4059.230769,4049.102564,4058.461538,4110.641025
4061.153846,4067.051282,4059.358974,4067.692307,4118.589743
4046.153846,4062.179487,4049.102564,4059.230769,4111.153846
4037.179487,4058.974359,4042.435897,4048.205128,4099.743589
4042.564102,4054.487179,4043.205128,4051.025641,4100.641025
4033.974358,4036.923077,4029.487179,4047.051282,4099.743589
4025.897435,4033.717948,4030.51282,4044.743589,4100.641025
4037.564102,4051.666666,4052.564102,4060.25641,4116.153846
4038.846153,4048.974359,4050,4062.692307,4120.51282
4027.307692,4038.589743,4036.923077,4046.666666,4103.333333
4020.641025,4044.487179,4039.358974,4045,4097.820512
4011.538461,4039.743589,4031.282051,4045.641025,4105
3997.948717,4014.871794,4002.820512,4021.410256,4091.153846
3991.794871,4005.51282,3991.153846,4004.487179,4076.666666
3996.923076,4020.384615,4003.974358,4012.948717,4084.487179
4004.358974,4022.564102,4007.564102,4015.76923,4088.974359
4008.974358,4017.051282,4002.051282,4012.435897,4085.51282
4008.333333,4019.871794,4001.410256,4012.307692,4085.384615
4013.846153,4022.051282,4007.307692,4013.589743,4089.358974
4021.025641,4022.948717,4010.76923,4010.641025,4087.948718
4015.128205,4018.846153,4003.974358,4001.794871,4079.743589
4011.538461,4012.179487,3995.76923,4004.871794,4081.410256
4020,4012.435897,3992.820512,4011.666666,4086.410256
4025.76923,4020.25641,3997.307692,4006.794871,4083.076923
4017.948717,4022.435897,3998.333333,4000.128205,4078.205128
4012.307692,4019.102564,3999.358974,4003.717948,4077.564102
4013.333333,4016.025641,4000.76923,4007.820512,4081.153846
4017.564102,4028.589743,4007.179487,4009.871794,4088.076923
4035,4063.717948,4043.589743,4034.615384,4105.128205
4049.102564,4072.692307,4067.179487,4058.333333,4122.948718
4043.589743,4040.51282,4035.128205,4043.205128,4121.410256
4036.538461,4023.461538,4005.384615,4017.948717,4105.897436
4035.76923,4036.153846,4017.948717,4018.205128,4097.820512
4035.897435,4044.102564,4032.564102,4030.25641,4102.179487
4039.230769,4041.410256,4028.974358,4031.410256,4106.794872
4046.538461,4045.25641,4030.76923,4031.794871,4110
4055,4055,4043.589743,4041.794871,4117.692307
4057.564102,4057.820512,4051.666666,4048.333333,4120
4053.846153,4049.102564,4043.076923,4045.128205,4119.230769
4059.487179,4045.128205,4037.692307,4046.410256,4128.717948
4064.871794,4050.128205,4046.282051,4050.128205,4132.948718
4058.205128,4053.333333,4048.717948,4044.487179,4120.25641
4059.487179,4057.051282,4049.230769,4047.179487,4118.205128
4063.076923,4054.102564,4049.358974,4052.051282,4124.230769
4060,4049.102564,4042.692307,4043.076923,4116.666666
4074.615384,4063.846153,4052.179487,4052.948718,4121.538461
4087.051282,4077.692307,4066.538461,4070.384615,4137.307692
4076.410256,4069.487179,4061.410256,4058.333333,4131.410256
4074.102564,4065.128205,4058.076923,4052.948718,4124.871795
4076.923077,4065.128205,4057.948718,4063.846153,4129.743589
4071.153846,4057.948718,4048.974359,4060.128205,4128.076923
4078.205128,4063.076923,4053.076923,4057.435897,4126.153846
4089.487179,4074.102564,4068.205128,4065.384615,4128.461538
4084.487179,4071.153846,4067.179487,4061.538461,4123.974359
4081.794871,4066.538461,4060.897435,4052.051282,4117.179487
4092.820512,4074.102564,4070.641025,4063.846153,4125.25641
4099.358974,4082.435897,4082.051282,4082.564102,4137.051282
4093.333333,4080.76923,4078.589743,4080.128205,4133.076923
4087.564102,4079.871795,4073.846154,4070.641025,4127.692307
4087.692307,4081.666666,4076.410256,4068.205128,4124.743589
4084.615384,4074.102564,4071.025641,4066.153846,4119.743589
4076.410256,4062.564102,4057.564102,4064.358974,4120
4079.871795,4066.538461,4058.205128,4070.384615,4128.333333
4085.51282,4071.538461,4065.897435,4070.897436,4127.435897
4075,4064.358974,4064.487179,4063.076923,4116.410256
4070.641025,4062.179487,4063.076923,4065.25641,4119.230769
4082.948718,4067.948718,4066.025641,4068.846153,4126.410256
4095.384615,4082.564102,4079.871795,4075,4132.051282
4097.307692,4088.717948,4087.179487,4080.25641,4135.641025
4087.307692,4068.589743,4067.564102,4067.564102,4125.384615
4073.461538,4052.051282,4044.487179,4050.641025,4110.897436
4077.564102,4067.820512,4053.717948,4060,4116.282051
4092.051282,4081.410256,4075.76923,4081.538461,4132.820513
4081.282051,4065.128205,4066.410256,4074.230769,4130.769231
4071.794871,4063.333333,4056.282051,4061.410256,4122.051282
4086.794871,4082.692307,4071.153846,4067.435897,4124.102564
4094.615384,4084.743589,4077.435897,4076.923077,4130.51282
4094.743589,4078.461538,4074.743589,4081.025641,4135.25641
4106.923077,4086.794871,4087.179487,4085,4135.128205
4119.615384,4096.410256,4096.923077,4086.153846,4131.794872
4118.717948,4092.564102,4089.743589,4084.487179,4131.410256
4111.923077,4085.641025,4084.743589,4085.641025,4129.743589
4108.846154,4084.615384,4083.974359,4085.128205,4126.666666
4109.871795,4086.153846,4083.076923,4085.51282,4129.615384
4109.102564,4084.487179,4083.974359,4086.153846,4132.051282
4102.948718,4082.179487,4086.666666,4086.025641,4134.615384
4097.820512,4084.743589,4088.974359,4085.76923,4134.615384
4098.205128,4088.717948,4091.666666,4084.230769,4129.102564
4100.897436,4091.923077,4095.384615,4088.333333,4127.820513
4102.564102,4096.666666,4100,4092.307692,4133.076923
4105.25641,4096.282051,4098.333333,4091.538461,4133.333333
4103.333333,4083.717948,4080.25641,4078.974359,4122.179487
4095.897436,4067.820512,4061.282051,4063.717948,4114.358974
4096.923077,4071.794871,4066.282051,4067.307692,4117.948718
4105.51282,4090.384615,4086.666666,4082.435897,4126.923077
4105.769231,4092.051282,4086.666666,4084.487179,4130.384615
4101.666666,4083.974359,4076.153846,4070.641025,4121.538461
4105,4095.641025,4094.102564,4080.897436,4128.076923
4114.358974,4109.230769,4113.461538,4107.948718,4148.717949
4109.743589,4092.435897,4093.205128,4098.974359,4140.128205
4088.846154,4070,4068.717948,4070.76923,4115
4091.282051,4077.692307,4084.230769,4076.794871,4122.435897
4109.487179,4089.487179,4097.307692,4092.179487,4134.871795
4097.307692,4071.410256,4072.820512,4074.871795,4117.692307
4087.564102,4069.230769,4071.923077,4070,4115.128205
4110.128205,4099.487179,4104.102564,4092.692307,4132.820513
4113.076923,4099.230769,4102.179487,4097.179487,4136.410256
4094.230769,4076.923077,4081.666666,4089.230769,4133.461538
4093.589743,4084.487179,4093.205128,4088.333333,4128.589743
4096.538461,4091.410256,4099.358974,4081.923077,4118.717948
4091.666666,4076.025641,4077.051282,4072.820512,4117.051282
4094.615384,4075.641025,4074.358974,4076.153846,4122.307692
4094.871795,4082.307692,4085.76923,4075,4116.794872
4091.923077,4075.76923,4076.923077,4069.615384,4113.974359
4100,4077.820512,4075.897436,4075.897436,4124.102564
4104.615384,4084.358974,4091.923077,4083.076923,4128.205128
4100.25641,4082.820512,4092.051282,4081.923077,4124.615384
4102.435897,4085.897436,4085.641025,4085.51282,4125.128205
4109.743589,4093.589743,4092.948718,4094.102564,4128.717948
4106.410256,4091.538461,4095,4095.384615,4131.282051
4097.051282,4086.282051,4090.51282,4095.128205,4133.076923
4100.25641,4091.538461,4097.692307,4097.435897,4134.871795
4108.589743,4101.410256,4105.897436,4097.820512,4137.564102
4110.51282,4104.102564,4105,4099.871795,4141.282051
4111.538461,4101.923077,4105.51282,4101.923077,4138.461538
4109.230769,4098.589743,4105.128205,4099.487179,4135.51282
4102.051282,4095.51282,4104.743589,4101.282051,4140.384615
4103.205128,4095.25641,4111.282051,4110.769231,4144.871795
4111.153846,4100.76923,4118.333333,4114.615384,4147.179487
4109.487179,4101.794871,4112.564102,4107.820513,4142.948718
4105.897436,4091.923077,4099.358974,4097.435897,4135.128205
4113.333333,4088.461538,4099.487179,4095.76923,4139.358974
4118.205128,4098.205128,4109.743589,4103.205128,4147.948718
4108.205128,4098.076923,4104.358974,4097.307692,4137.692307
4096.025641,4083.076923,4087.692307,4079.102564,4119.102564
4102.435897,4090,4099.102564,4086.666666,4127.948718
4114.743589,4112.692307,4123.333333,4108.974359,4146.923077
